Module,Type,Bit Index,0 Count,1 Count
cbx_2__1_,routing,96.435,3.565
cbx_2__1_,routing,100.0,0.0
cbx_2__1_,routing,93.36,6.64
cbx_2__1_,routing,93.94,6.06
cbx_2__1_,routing,96.02,3.98
cbx_2__1_,routing,97.755,2.245
sb_2__1_,routing,98.705,1.295
sb_2__1_,routing,99.81,0.19
sb_2__1_,routing,95.39,4.61
sb_2__1_,routing,99.485,0.515
sb_2__1_,routing,96.975,3.025
sb_2__1_,routing,98.865,1.135
sb_2__1_,routing,98.725,1.275
sb_2__1_,routing,99.16,0.84
sb_2__1_,routing,98.995,1.005
sb_2__1_,routing,99.42,0.58
sb_2__1_,routing,84.515,15.485
sb_2__1_,routing,87.535,12.465
sb_2__1_,routing,96.85,3.15
sb_2__1_,routing,99.595,0.405
sb_2__1_,routing,97.655,2.345
sb_2__1_,routing,99.01,0.99
sb_2__1_,routing,99.01,0.99
sb_2__1_,routing,82.58,17.42
sb_2__1_,routing,97.655,2.345
sb_2__1_,routing,81.88,18.12
sb_2__1_,routing,75.06,24.94
sb_2__1_,routing,99.105,0.895
sb_2__1_,routing,90.84,9.16
sb_2__1_,routing,96.675,3.325
sb_2__1_,routing,98.815,1.185
sb_2__1_,routing,99.15,0.85
sb_2__1_,routing,94.56,5.44
sb_2__1_,routing,95.5,4.5
sb_2__1_,routing,89.965,10.035
sb_2__1_,routing,99.51,0.49
sb_2__1_,routing,82.815,17.185
sb_2__1_,routing,84.725,15.275
sb_2__1_,routing,98.095,1.905
sb_2__1_,routing,99.635,0.365
sb_2__1_,routing,95.825,4.175
sb_2__1_,routing,98.97,1.03
sb_2__1_,routing,95.45,4.55
sb_2__1_,routing,54.86,45.14
sb_2__1_,routing,95.92,4.08
sb_2__1_,routing,93.825,6.175
sb_2__1_,routing,86.285,13.715
sb_2__1_,routing,81.64,18.36
sb_2__1_,routing,87.33,12.67
sb_2__1_,routing,99.815,0.185
sb_2__1_,routing,54.35,45.65
sb_2__1_,routing,99.49,0.51
sb_2__1_,routing,83.845,16.155
sb_2__1_,routing,99.89,0.11
sb_2__1_,routing,84.255,15.745
sb_2__1_,routing,72.165,27.835
sb_2__1_,routing,88.035,11.965
sb_2__1_,routing,99.255,0.745
sb_2__1_,routing,90.18,9.82
sb_2__1_,routing,73.755,26.245
sb_2__1_,routing,95.52,4.48
sb_2__1_,routing,99.675,0.325
sb_2__1_,routing,92.245,7.755
sb_2__1_,routing,92.235,7.765
sb_2__1_,routing,89.505,10.495
sb_2__1_,routing,99.87,0.13
sb_2__1_,routing,94.05,5.95
sb_2__1_,routing,89.635,10.365
sb_2__1_,routing,89.61,10.39
sb_2__1_,routing,97.21,2.79
sb_2__1_,routing,81.845,18.155
sb_2__1_,routing,79.58,20.42
sb_2__1_,routing,95.8,4.2
sb_2__1_,routing,98.385,1.615
sb_2__1_,routing,87.03,12.97
sb_2__1_,routing,86.485,13.515
sb_2__1_,routing,90.3,9.7
sb_2__1_,routing,93.4,6.6
sb_2__1_,routing,85.905,14.095
sb_2__1_,routing,91.895,8.105
sb_2__1_,routing,94.41,5.59
sb_2__1_,routing,99.6,0.4
sb_2__1_,routing,72.915,27.085
sb_2__1_,routing,82.105,17.895
sb_2__1_,routing,84.885,15.115
sb_2__1_,routing,86.74,13.26
grid_clb_2__1_,routing,40.125,59.875
grid_clb_2__1_,routing,54.31,45.69
grid_clb_2__1_,routing,65.285,34.715
grid_clb_2__1_,routing,59.305,40.695
grid_clb_2__1_,routing,52.59,47.41
grid_clb_2__1_,routing,64.285,35.715
grid_clb_2__1_,routing,70.99,29.01
grid_clb_2__1_,routing,69.755,30.245
grid_clb_2__1_,routing,41.99,58.01
grid_clb_2__1_,routing,55.88,44.12
grid_clb_2__1_,routing,65.31,34.69
grid_clb_2__1_,routing,61.56,38.44
grid_clb_2__1_,routing,41.83,58.17
grid_clb_2__1_,routing,55.52,44.48
grid_clb_2__1_,routing,65.43,34.57
grid_clb_2__1_,routing,60.75,39.25
grid_clb_2__1_,routing,53.79,46.21
grid_clb_2__1_,routing,65.885,34.115
grid_clb_2__1_,routing,72.41,27.59
grid_clb_2__1_,routing,70.365,29.635
grid_clb_2__1_,routing,54.37,45.63
grid_clb_2__1_,routing,65.66,34.34
grid_clb_2__1_,routing,72.565,27.435
grid_clb_2__1_,routing,70.9,29.1
grid_clb_2__1_,routing,55.965,44.035
grid_clb_2__1_,routing,66.455,33.545
grid_clb_2__1_,routing,72.965,27.035
grid_clb_2__1_,routing,71.82,28.18
grid_clb_2__1_,routing,66.705,33.295
grid_clb_2__1_,routing,74.72,25.28
grid_clb_2__1_,routing,79.585,20.415
grid_clb_2__1_,routing,78.995,21.005
grid_clb_2__1_,routing,70.72,29.28
grid_clb_2__1_,routing,78.0,22.0
grid_clb_2__1_,routing,81.77,18.23
grid_clb_2__1_,routing,81.295,18.705
grid_clb_2__1_,routing,74.52,25.48
grid_clb_2__1_,routing,81.03,18.97
grid_clb_2__1_,routing,84.18,15.82
grid_clb_2__1_,routing,84.13,15.87
grid_clb_2__1_,routing,61.93,38.07
grid_clb_2__1_,routing,71.54,28.46
grid_clb_2__1_,routing,75.95,24.05
grid_clb_2__1_,routing,76.12,23.88
grid_clb_2__1_,routing,59.64,40.36
grid_clb_2__1_,routing,69.885,30.115
grid_clb_2__1_,routing,74.965,25.035
grid_clb_2__1_,routing,74.68,25.32
grid_clb_2__1_,routing,67.985,32.015
grid_clb_2__1_,routing,75.975,24.025
grid_clb_2__1_,routing,79.225,20.775
grid_clb_2__1_,routing,80.03,19.97
grid_clb_2__1_,routing,68.945,31.055
grid_clb_2__1_,routing,76.905,23.095
grid_clb_2__1_,routing,80.2,19.8
grid_clb_2__1_,routing,80.33,19.67
grid_clb_2__1_,routing,81.095,18.905
grid_clb_2__1_,routing,86.165,13.835
grid_clb_2__1_,routing,88.39,11.61
grid_clb_2__1_,routing,88.125,11.875
grid_clb_2__1_,routing,71.885,28.115
grid_clb_2__1_,routing,79.745,20.255
grid_clb_2__1_,routing,82.59,17.41
grid_clb_2__1_,routing,82.1,17.9
grid_clb_2__1_,lut_data,12.315,87.685
grid_clb_2__1_,lut_data,100.0,0.0
grid_clb_2__1_,lut_data,53.6,46.4
grid_clb_2__1_,lut_data,55.31,44.69
grid_clb_2__1_,lut_data,54.89,45.11
grid_clb_2__1_,lut_data,56.535,43.465
grid_clb_2__1_,lut_data,54.59,45.41
grid_clb_2__1_,lut_data,56.525,43.475
grid_clb_2__1_,lut_data,55.28,44.72
grid_clb_2__1_,lut_data,57.075,42.925
grid_clb_2__1_,lut_data,55.4,44.6
grid_clb_2__1_,lut_data,57.14,42.86
grid_clb_2__1_,lut_data,56.635,43.365
grid_clb_2__1_,lut_data,58.54,41.46
grid_clb_2__1_,lut_data,55.985,44.015
grid_clb_2__1_,lut_data,57.74,42.26
grid_clb_2__1_,lut_data,57.12,42.88
grid_clb_2__1_,lut_data,58.955,41.045
grid_clb_2__1_,lut_data,25.165,74.835
grid_clb_2__1_,lut_data,100.0,0.0
grid_clb_2__1_,lut_data,61.935,38.065
grid_clb_2__1_,lut_data,61.785,38.215
grid_clb_2__1_,lut_data,62.055,37.945
grid_clb_2__1_,lut_data,62.09,37.91
grid_clb_2__1_,lut_data,62.845,37.155
grid_clb_2__1_,lut_data,62.825,37.175
grid_clb_2__1_,lut_data,62.585,37.415
grid_clb_2__1_,lut_data,62.625,37.375
grid_clb_2__1_,lut_data,62.905,37.095
grid_clb_2__1_,lut_data,62.4,37.6
grid_clb_2__1_,lut_data,62.77,37.23
grid_clb_2__1_,lut_data,62.885,37.115
grid_clb_2__1_,lut_data,62.74,37.26
grid_clb_2__1_,lut_data,62.7,37.3
grid_clb_2__1_,lut_data,63.46,36.54
grid_clb_2__1_,lut_data,62.77,37.23
grid_clb_2__1_,lut_data,37.005,62.995
grid_clb_2__1_,lut_data,100.0,0.0
grid_clb_2__1_,lut_data,67.425,32.575
grid_clb_2__1_,lut_data,67.81,32.19
grid_clb_2__1_,lut_data,68.2,31.8
grid_clb_2__1_,lut_data,69.07,30.93
grid_clb_2__1_,lut_data,67.575,32.425
grid_clb_2__1_,lut_data,67.72,32.28
grid_clb_2__1_,lut_data,68.555,31.445
grid_clb_2__1_,lut_data,69.265,30.735
grid_clb_2__1_,lut_data,68.595,31.405
grid_clb_2__1_,lut_data,68.185,31.815
